Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
NA	NZ_MN208062.1	239772	240116	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN208062.1	241673	242005	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	PARTIALX	111	210	52.86	100.00	111	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NA	NA
NA	NZ_MN208062.1	242146	242973	-	blaOXA-1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	276	276	100.00	100.00	276	WP_001334766.1	oxacillin-hydrolyzing class D beta-lactamase OXA-1	NA	NA
NA	NZ_MN208062.1	243494	244228	-	blaIMP-45	subclass B1 metallo-beta-lactamase IMP-45	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	245	245	100.00	100.00	245	WP_063860608.1	subclass B1 metallo-beta-lactamase IMP-45	NA	NA
NA	NZ_MN208062.1	244309	244860	-	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100.00	100.00	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
NA	NZ_MN208063.1	191695	193125	-	toprJ	multidrug efflux transporter outer membrane subunit TOprJ	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	BLASTX	477	477	100.00	99.79	477	WP_088903432.1	multidrug efflux transporter outer membrane subunit TOprJ2	NA	NA
NA	NZ_MN208063.1	193133	196264	-	tmexD2	multidrug efflux RND transporter permease subunit TMexD2	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEX	1044	1044	100.00	100.00	1044	WP_027591160.1	multidrug efflux RND transporter permease subunit TMexD2	NA	NA
NA	NZ_MN208063.1	196283	197443	-	tmexC	multidrug efflux RND transporter periplasmic adaptor subunit TMexC	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	BLASTX	387	387	100.00	98.45	387	WP_088903431.1	multidrug efflux RND transporter periplasmic adaptor subunit TMexC2	NA	NA
NA	NZ_MN208063.1	203452	204240	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
NA	NZ_MN208063.1	204356	205183	-	blaOXA-4	OXA-1 family oxacillin-hydrolyzing class D beta-lactamase OXA-4	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	276	276	100.00	100.00	276	WP_032491311.1	OXA-1 family oxacillin-hydrolyzing class D beta-lactamase OXA-4	NA	NA
NA	NZ_MN208063.1	205305	205934	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	210	210	100.00	100.00	210	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NA	NA
NA	NZ_MN208063.1	206032	206583	-	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	184	184	100.00	100.00	184	WP_012695458.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	NA	NA
NA	NZ_MN208063.1	206842	207075	-	dfrB	trimethoprim-resistant dihydrofolate reductase DfrB	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	78	78	100.00	92.31	78	WP_010890144.1	trimethoprim-resistant dihydrofolate reductase DfrB3	NA	NA
NA	NZ_MN208063.1	207229	207981	-	blaDIM	DIM family subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	BLASTX	251	251	100.00	99.20	251	WP_063860203.1	subclass B1 metallo-beta-lactamase DIM-1	NA	NA
NA	NZ_MN208063.1	216634	217467	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
NA	NZ_MN208063.1	217470	218294	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	275	275	100.00	100.00	275	WP_109545041.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
NA	NZ_MN208063.1	228497	229048	+	aac(6')-IIa	aminoglycoside N-acetyltransferase AAC(6')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	184	184	100.00	100.00	184	WP_023622803.1	aminoglycoside N-acetyltransferase AAC(6')-IIa	NA	NA
NA	NZ_MN208063.1	230519	231148	+	catB	type B chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	210	210	100.00	99.52	210	WP_000800689.1	type B-2 chloramphenicol O-acetyltransferase CatB11	NA	NA
NA	NZ_MN208063.1	231793	232137	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN208063.1	232134	232661	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	PARTIALX	176	275	64.00	100.00	176	WP_063855066.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MN208063.1	233322	234296	+	floR2	chloramphenicol/florfenicol efflux MFS transporter FloR2	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL/FLORFENICOL	PARTIALX	325	404	80.45	100.00	325	WP_000214125.1	chloramphenicol/florfenicol efflux MFS transporter FloR2	NA	NA
NA	NZ_MN208063.1	236477	237313	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MN208063.1	237310	237654	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN208063.1	238210	238680	-	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	157	157	100.00	99.36	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NA	NA
NA	NZ_MN208063.1	239491	240120	-	catB	type B chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	210	210	100.00	99.52	210	WP_000800689.1	type B-2 chloramphenicol O-acetyltransferase CatB11	NA	NA
NA	NZ_MN208063.1	241594	242145	-	aac(6')-IIa	aminoglycoside N-acetyltransferase AAC(6')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	184	184	100.00	100.00	184	WP_023622803.1	aminoglycoside N-acetyltransferase AAC(6')-IIa	NA	NA
NA	NZ_MN208063.1	242313	242966	-	qnrVC6	quinolone resistance pentapeptide repeat protein QnrVC6	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100.00	100.00	218	WP_032495607.1	quinolone resistance pentapeptide repeat protein QnrVC6	NA	NA
NA	NZ_MN336501.1	7903	8781	-	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
NA	NZ_MN336501.1	29881	30717	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259032.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MN336501.1	30714	31058	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN336501.1	31210	32007	-	blaOXA-779	OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-779	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	266	266	100.00	100.00	266	WP_122634438.1	OXA-46 family oxacillin-hydrolyzing class D beta-lactamase OXA-779	NA	NA
NA	NZ_MN336501.1	32563	33057	-	dfrA39	trimethoprim-resistant dihydrofolate reductase DfrA39	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_149100971.1	trimethoprim-resistant dihydrofolate reductase DfrA39	NA	NA
NA	NZ_MN336501.1	33117	33746	-	catB3	type B-3 chloramphenicol O-acetyltransferase CatB3	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	210	210	100.00	100.00	210	WP_000186237.1	type B-3 chloramphenicol O-acetyltransferase CatB3	NA	NA
NA	NZ_MN336501.1	35174	35956	-	blaOXA	OXA-732 family class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	261	266	98.12	100.00	261	WP_072678505.1	class D beta-lactamase OXA-732	NA	NA
NA	NZ_MN336501.1	36511	37062	-	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100.00	100.00	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
NA	NZ_MN336501.1	50829	51707	+	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
NA	NZ_MN433457.1	221709	222587	+	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
NA	NZ_MN433457.1	328182	328712	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.00	100.00	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	NA	NA
NA	NZ_MN433457.1	328970	330226	+	cmlA6	chloramphenicol efflux MFS transporter CmlA6	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	ALLELEX	419	419	100.00	100.00	419	WP_001256773.1	chloramphenicol efflux MFS transporter CmlA6	NA	NA
NA	NZ_MN433457.1	330421	330765	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN433457.1	330762	331598	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MN583270.1	227494	228330	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MN583270.1	228327	228671	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MN583270.1	228866	230122	-	cmlA6	chloramphenicol efflux MFS transporter CmlA6	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	ALLELEX	419	419	100.00	100.00	419	WP_001256773.1	chloramphenicol efflux MFS transporter CmlA6	NA	NA
NA	NZ_MN583270.1	230380	230910	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.00	100.00	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	NA	NA
NA	NZ_MN894887.1	422949	423806	+	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
NA	NZ_MN894887.1	431469	432371	-	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTX	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NA	NA
NA	NZ_MN894887.1	439263	440141	-	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
NA	NZ_MN894887.1	440239	440808	-	blaTEM	TEM family class A beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALX	190	286	66.43	98.95	190	WP_015379489.1	inhibitor-resistant broad-spectrum class A beta-lactamase TEM-34	NA	NA
NA	NZ_MN894887.1	451514	452167	-	qnrS2	quinolone resistance pentapeptide repeat protein QnrS2	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100.00	100.00	218	WP_012537714.1	quinolone resistance pentapeptide repeat protein QnrS2	NA	NA
NA	NZ_MN894887.1	463081	463983	-	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTX	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NA	NA
NA	NZ_MN894888.1	45771	46322	+	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	184	184	100.00	100.00	184	WP_071984682.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	NA	NA
NA	NZ_MN894888.1	46416	47213	+	blaVIM-2	subclass B1 metallo-beta-lactamase VIM-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	266	266	100.00	100.00	266	WP_003108247.1	subclass B1 metallo-beta-lactamase VIM-2	NA	NA
NA	NZ_MN894888.1	47319	47870	+	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100.00	100.00	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
NA	NZ_MN961671.1	51888	52745	-	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
NA	NZ_MN961671.1	71086	71541	+	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTX	152	152	100.00	100.00	152	WP_013263788.1	aminoglycoside N-acetyltransferase AAC(6')-Il	NA	NA
NA	NZ_MN961671.1	71683	72420	+	blaIMP-1	subclass B1 metallo-beta-lactamase IMP-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	246	246	100.00	100.00	246	WP_003159548.1	subclass B1 metallo-beta-lactamase IMP-1	NA	NA
NA	NZ_MN961673.1	34513	35337	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	275	275	100.00	100.00	275	WP_109545041.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
NA	NZ_MN961673.1	35340	36173	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
NA	NZ_MN961673.1	36834	37691	+	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
NA	NZ_MN961673.1	43221	43772	-	aac(6')-Ib4	aminoglycoside N-acetyltransferase AAC(6')-Ib4	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEX	184	184	100.00	100.00	184	WP_003159191.1	aminoglycoside N-acetyltransferase AAC(6')-Ib4	NA	NA
NA	NZ_MN961673.1	43923	44660	-	blaIMP-1	subclass B1 metallo-beta-lactamase IMP-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	246	246	100.00	100.00	246	WP_003159548.1	subclass B1 metallo-beta-lactamase IMP-1	NA	NA
NA	NZ_MT313930.1	8547	9344	+	blaVIM-2	subclass B1 metallo-beta-lactamase VIM-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	266	266	100.00	100.00	266	WP_003108247.1	subclass B1 metallo-beta-lactamase VIM-2	NA	NA
NA	NZ_MT313930.1	9642	10295	+	qnrVC6	quinolone resistance pentapeptide repeat protein QnrVC6	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100.00	100.00	218	WP_032495607.1	quinolone resistance pentapeptide repeat protein QnrVC6	NA	NA
NA	NZ_MT313930.1	10448	10903	+	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTX	152	152	100.00	100.00	152	WP_013263788.1	aminoglycoside N-acetyltransferase AAC(6')-Il	NA	NA
NA	NZ_MT313930.1	11072	11932	+	blaGES-44	extended-spectrum class A beta-lactamase GES-44	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	287	287	100.00	100.00	287	WP_188331868.1	extended-spectrum class A beta-lactamase GES-44	NA	NA
NA	NZ_MT598646.1	165355	166155	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	267	267	100.00	100.00	267	WP_010794532.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
NA	NZ_MT598646.1	166158	166991	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
NA	NZ_MT598646.1	201424	202281	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
NA	NZ_MT598646.1	202454	203206	+	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEX	251	251	100.00	100.00	251	WP_012372818.1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	NA	NA
NA	NZ_MT598646.1	206578	207435	-	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTX	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NA	NA
NA	NZ_MT598646.1	212097	212933	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MT598646.1	212930	213232	-	qacE	quaternary ammonium compound efflux SMR transporter QacE	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	PARTIALX	101	115	87.83	92.08	101	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MT598646.1	217882	218805	-	blaPER-1	inhibitor-resistant extended-spectrum class A beta-lactamase PER-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	308	308	100.00	100.00	308	WP_001100753.1	inhibitor-resistant extended-spectrum class A beta-lactamase PER-1	NA	NA
NA	NZ_MT598646.1	221077	221913	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MT598646.1	221910	222254	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MT598646.1	222465	223262	-	blaOXA-246	OXA-10 family class D beta-lactamase OXA-246	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	266	266	100.00	100.00	266	WP_063862394.1	OXA-10 family class D beta-lactamase OXA-246	NA	NA
NA	NZ_MT598646.1	223494	224288	-	aadA13	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA13	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	265	265	100.00	100.00	265	WP_001424636.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA13	NA	NA
NA	NZ_MT598646.1	224350	224901	-	aac(6')-IIa	aminoglycoside N-acetyltransferase AAC(6')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	184	184	100.00	100.00	184	WP_023622803.1	aminoglycoside N-acetyltransferase AAC(6')-IIa	NA	NA
NA	NZ_MT598646.1	235398	236828	-	toprJ1	multidrug efflux transporter outer membrane subunit TOprJ1	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEX	477	477	100.00	100.00	477	WP_003152694.1	multidrug efflux transporter outer membrane subunit TOprJ1	NA	NA
NA	NZ_MT598646.1	236836	239964	-	tmexD	multidrug efflux RND transporter permease subunit TMexD	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	BLASTX	1043	1044	100.00	99.90	1044	WP_034065037.1	multidrug efflux RND transporter permease subunit TMexD3	NA	NA
NA	NZ_MT598646.1	239983	241143	-	tmexC3	multidrug efflux RND transporter periplasmic adaptor subunit TMexC3	core	AMR	AMR	TETRACYCLINE	TIGECYCLINE	ALLELEX	387	387	100.00	100.00	387	WP_034039546.1	multidrug efflux RND transporter periplasmic adaptor subunit TMexC3	NA	NA
NA	NZ_MT732179.1	174293	175129	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MT732179.1	175126	175470	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MT732179.1	175561	176391	-	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	277	277	100.00	100.00	277	WP_021529708.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NA	NA
NA	NZ_MT732179.1	176431	177255	-	blaOXA-2	oxacillin-hydrolyzing class D beta-lactamase OXA-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	275	275	100.00	100.00	275	WP_001007673.1	oxacillin-hydrolyzing class D beta-lactamase OXA-2	NA	NA
NA	NZ_MT732179.1	180278	181030	+	ant(4')-IIb	aminoglycoside nucleotidyltransferase ANT(4')-IIb	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	BLASTX	251	251	100.00	99.20	251	WP_063840509.1	aminoglycoside nucleotidyltransferase ANT(4')-IIb	NA	NA
NA	NZ_MT732179.1	184875	185711	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NA	NZ_MT732179.1	185708	186052	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NA	NZ_MT732179.1	186143	186973	-	aadA6	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	277	277	100.00	100.00	277	WP_021529708.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	NA	NA
NA	NZ_MT732179.1	187064	187861	-	blaVIM-2	subclass B1 metallo-beta-lactamase VIM-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	266	266	100.00	100.00	266	WP_003108247.1	subclass B1 metallo-beta-lactamase VIM-2	NA	NA
